"LB_NOM","CD_REF","CD_TYPE_STATUT","LB_TYPE_STATUT","REGROUPEMENT_TYPE","CODE_STATUT","LB_ADM_TR","NIVEAU_ADMIN","FULL_CITATION","DOC_URL"
"Aconitum anthora",80007,"PR","Protection régionale","Protection","RV43","Franche-Comté","Ancienne région","Arrêté interministériel du 22 juin 1992 relatif à la liste des espèces végétales protégées en région Franche-Comté complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9250168A"
"Aconitum anthora",80007,"PD","Protection départementale","Protection","V39P1","Jura","Département","Arrêté préfectoral n° 60 du 18 janvier 1993 portant réglementation de la cueillette de certaines plantes sauvages [dans le département du Jura]","https://inpn.mnhn.fr/docs-web/docs/download/667"
"Aconitum lycoctonum",80034,"PD","Protection départementale","Protection","V39P1","Jura","Département","Arrêté préfectoral n° 60 du 18 janvier 1993 portant réglementation de la cueillette de certaines plantes sauvages [dans le département du Jura]","https://inpn.mnhn.fr/docs-web/docs/download/667"
"Aconitum napellus",80037,"PR","Protection régionale","Protection","RV21","Champagne-Ardenne","Ancienne région","Arrêté interministériel du 8 février 1988 relatif à la liste des espèces végétales protégées en région Champagne-Ardenne complétant la liste nationale","https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000000847021"
"Aconitum napellus",80037,"PR","Protection régionale","Protection","RV24","Centre","Région","Arrêté interministériel du 12 mai 1993 relatif à la liste des espèces végétales protégées en région Centre complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320237A"
"Aconitum napellus",80037,"PR","Protection régionale","Protection","RV23","Haute-Normandie","Ancienne région","Arrêté interministériel du 3 avril 1990 relatif à la liste des espèces végétales protégées en région Haute-Normandie complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=PRME9061200A"
"Aconitum napellus",80037,"PR","Protection régionale","Protection","RV54","Poitou-Charentes","Ancienne région","Arrêté interministériel du 19 avril 1988 relatif à la liste des espèces végétales protégées en région Poitou-Charentes complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000663820/"
"Aconitum napellus",80037,"PD","Protection départementale","Protection","V39P1","Jura","Département","Arrêté préfectoral n° 60 du 18 janvier 1993 portant réglementation de la cueillette de certaines plantes sauvages [dans le département du Jura]","https://inpn.mnhn.fr/docs-web/docs/download/667"
"Aconitum napellus",80037,"PD","Protection départementale","Protection","V61P1","Orne","Département","Arrêté préfectoral modificatif du 25 mars 1994 réglementant la récolte ou le ramassage de certaines espèces végétales sauvages [dans le département de l'Orne]","https://inpn.mnhn.fr/docs-web/docs/download/686"
"Aconitum napellus",80037,"PD","Protection départementale","Protection","V50P1","Manche","Département","Arrêté préfectoral n° 94-16 du 10 janvier 1994, réglementant la récolte ou le ramassage de certaines espèces végétales sauvages [dans le département de la Manche]","https://inpn.mnhn.fr/docs-web/docs/download/678"
"Aconitum napellus",80037,"PD","Protection départementale","Protection","PV382","Isère","Département","Arrêté préfectoral n° 2010-06151 du 22 octobre 2010 pour la protection des espèces végétales sauvages et champignons dans le département de l'Isère","https://inpn.mnhn.fr/docs-web/docs/download/3601"
"Aconitum napellus",80037,"PD","Protection départementale","Protection","PV421","Loire","Département","Arrêté préfectoral n° 04-710 du 12 juillet 2004 [Protection et réglementation de certaines espèces végétales dans le département de la Loire]","https://inpn.mnhn.fr/docs-web/docs/download/3681"
"Aconitum napellus",80037,"PD","Protection départementale","Protection","V48P1","Lozère","Département","Arrêté préfectoral n° 91-1126 du 22 août 1991, portant réglementation de la cueillette de certaines plantes sauvages [dans le département de la Lozère]","https://inpn.mnhn.fr/docs-web/docs/download/677"
"Aconitum napellus",80037,"PD","Protection départementale","Protection","V14P1","Calvados","Département","Arrêté préfectoral du 12 juin 1995 : Réglementation relative à la récolte ou au ramassage de certaines espèces végétales sauvages [dans le département du Calvados]","https://inpn.mnhn.fr/docs-web/docs/download/737"
"Aconitum napellus",80037,"PD","Protection départementale","Protection","V18P3","Cher","Département","Arrêté préfectoral du 22 novembre 1990 fixant la liste des espèces végétales faisant l'objet d'une réglementation de ramassage, de récolte ou de cession à titre gratuit ou onéreux dans le département du Cher","https://inpn.mnhn.fr/docs-web/docs/download/648"
"Aconitum napellus",80037,"PD","Protection départementale","Protection","PV261","Drôme","Département","Arrêté préfectoral n° 08-5843 du 29 décembre 2008 [Protection et réglementation de certaines espèces végétales et champignons dans le département de la Drôme]","https://inpn.mnhn.fr/docs-web/docs/download/3622"
"Aconitum napellus",80037,"PD","Protection départementale","Protection","V04P2","Alpes-de-Haute-Provence","Département","Arrêté préfectoral n° 95/1533 du 28 juillet 1995 : Réglementation de la cueillette de certaines espèces végétales sauvages [dans le département des Alpes-de-Haute-Provence]","https://inpn.mnhn.fr/docs-web/docs/download/732"
"Aconitum napellus",80037,"PD","Protection départementale","Protection","V06P1","Alpes-Maritimes","Département","Arrêté préfectoral du 18 juin 1991 [Protection et réglementation de certaines espèces végétales dans le département des Alpes-Maritimes] [modifié par l'arrêté préfectoral n° 2010-971 bis du 31 décembre 2010]","https://inpn.mnhn.fr/docs-web/docs/download/733"
"Aconitum variegatum",80066,"PD","Protection départementale","Protection","V39P1","Jura","Département","Arrêté préfectoral n° 60 du 18 janvier 1993 portant réglementation de la cueillette de certaines plantes sauvages [dans le département du Jura]","https://inpn.mnhn.fr/docs-web/docs/download/667"
"Actaea spicata",80137,"PR","Protection régionale","Protection","RV11","Ile-de-France","Région","Arrêté interministériel du 11 mars 1991 relatif à la liste des espèces végétales protégées en région Île-de-France complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059591/"
"Actaea spicata",80137,"PR","Protection régionale","Protection","RV74","Limousin","Ancienne région","Arrêté interministériel du 1er septembre 1989 relatif à la liste des espèces végétales protégées en région Limousin complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000690918/"
"Actaea spicata",80137,"PR","Protection régionale","Protection","RV25","Basse-Normandie","Ancienne région","Arrêté interministériel du 27 avril 1995 relatif à la liste des espèces végétales protégées en région Basse-Normandie complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9540070A"
"Actaea spicata",80137,"PR","Protection régionale","Protection","RV23","Haute-Normandie","Ancienne région","Arrêté interministériel du 3 avril 1990 relatif à la liste des espèces végétales protégées en région Haute-Normandie complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=PRME9061200A"
"Adenocarpus complicatus",80155,"PR","Protection régionale","Protection","RV43","Franche-Comté","Ancienne région","Arrêté interministériel du 22 juin 1992 relatif à la liste des espèces végétales protégées en région Franche-Comté complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9250168A"
"Adenocarpus complicatus",80155,"PR","Protection régionale","Protection","RV72","Aquitaine","Ancienne région","Arrêté interministériel du 8 mars 2002 relatif à la liste des espèces végétales protégées en région Aquitaine complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ATEN0210069A"
"Adenocarpus complicatus",80155,"PR","Protection régionale","Protection","RV53","Bretagne","Région","Arrêté interministériel du 23 juillet 1987 relatif à la liste des espèces végétales protégées en Bretagne complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000296043/"
"Adenocarpus complicatus",80155,"PR","Protection régionale","Protection","RV52","Pays-de-la-Loire","Région","Arrêté interministériel du 25 janvier 1993 relatif à la liste des espèces végétales protégées en région Pays-de-la-Loire complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320049A"
"Adenostyles alliariae",80183,"PR","Protection régionale","Protection","RV74","Limousin","Ancienne région","Arrêté interministériel du 1er septembre 1989 relatif à la liste des espèces végétales protégées en région Limousin complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000690918/"
"Adiantum capillus-veneris",447951,"PR","Protection régionale","Protection","RV74","Limousin","Ancienne région","Arrêté interministériel du 1er septembre 1989 relatif à la liste des espèces végétales protégées en région Limousin complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000690918/"
"Adiantum capillus-veneris",447951,"PR","Protection régionale","Protection","RV43","Franche-Comté","Ancienne région","Arrêté interministériel du 22 juin 1992 relatif à la liste des espèces végétales protégées en région Franche-Comté complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9250168A"
"Adiantum capillus-veneris",447951,"PR","Protection régionale","Protection","RV52","Pays-de-la-Loire","Région","Arrêté interministériel du 25 janvier 1993 relatif à la liste des espèces végétales protégées en région Pays-de-la-Loire complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320049A"
"Adiantum capillus-veneris",447951,"PR","Protection régionale","Protection","RV53","Bretagne","Région","Arrêté interministériel du 23 juillet 1987 relatif à la liste des espèces végétales protégées en Bretagne complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000296043/"
"Adiantum capillus-veneris",447951,"PD","Protection départementale","Protection","DV33","Gironde","Département","Arrêté interministériel du 8 mars 2002 relatif à la liste des espèces végétales protégées en région Aquitaine complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ATEN0210069A"
"Adiantum capillus-veneris",447951,"PD","Protection départementale","Protection","DV40","Landes","Département","Arrêté interministériel du 8 mars 2002 relatif à la liste des espèces végétales protégées en région Aquitaine complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ATEN0210069A"
"Adiantum capillus-veneris",447951,"PD","Protection départementale","Protection","MAYEV181","Mayotte","Département","Arrêté n° 362/DEAL/SEPR/2018 fixant la liste des espèces végétales protégées et réglementant l'utilisation d'espèces végétales menacées dans département de Mayotte.","http://www.mayotte.gouv.fr/index.php/content/download/12415/93531/file/Arrete-No-2018-362-Deal-Sepr.pdf"
"Adonis aestivalis",80211,"PR","Protection régionale","Protection","RV42","Alsace","Ancienne région","Arrêté interministériel du 28 juin 1993 relatif à la liste des espèces végétales protégées en région Alsace complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320251A"
"Adonis flammea",80224,"PR","Protection régionale","Protection","RV42","Alsace","Ancienne région","Arrêté interministériel du 28 juin 1993 relatif à la liste des espèces végétales protégées en région Alsace complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320251A"
"Adonis pyrenaica",80238,"PN","Protection nationale","Protection","NV1","France métropolitaine","Territoire","Arrêté interministériel du 20 janvier 1982 relatif à la liste des espèces végétales protégées sur l'ensemble du territoire, modifié par les arrêtés du 15 septembre 1982 (JORF du 14 décembre 1982, p. 11147), du 31 août 1995 (JORF du 17 octobre 1995, pp. 15099-15101), du 14 décembre 2006 (JORF du 24 février 2007, p. 62) et du 23 mai 2013 (JORF du 7 juin 2013, texte 24)","http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000865328&fastPos=1&fastReqId=1607863946&categorieLien=cid&oldAction=rechTexte"
"Adonis vernalis",80240,"PN","Protection nationale","Protection","NV2","France métropolitaine","Territoire","Arrêté interministériel du 20 janvier 1982 relatif à la liste des espèces végétales protégées sur l'ensemble du territoire, modifié par les arrêtés du 15 septembre 1982 (JORF du 14 décembre 1982, p. 11147), du 31 août 1995 (JORF du 17 octobre 1995, pp. 15099-15101), du 14 décembre 2006 (JORF du 24 février 2007, p. 62) et du 23 mai 2013 (JORF du 7 juin 2013, texte 24)","http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000865328&fastPos=1&fastReqId=1607863946&categorieLien=cid&oldAction=rechTexte"
"Aethionema monospermum",80347,"PR","Protection régionale","Protection","RV73","Midi-Pyrénées","Ancienne région","Arrêté interministériel du 30 décembre 2004 relatif à la liste des espèces végétales protégées en région Midi-Pyrénées complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=DEVN0540057A"
"Aethionema thomasianum",80351,"PR","Protection régionale","Protection","RV93","Provence-Alpes-Côte-d'Azur","Région","Arrêté interministériel du 9 mai 1994 relatif à la liste des espèces végétales protégées en région Provence-Alpes-Côte-d'Azur","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9430087A"
"Agrimonia procera",80417,"PR","Protection régionale","Protection","RV72","Aquitaine","Ancienne région","Arrêté interministériel du 8 mars 2002 relatif à la liste des espèces végétales protégées en région Aquitaine complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ATEN0210069A"
"Agrostemma githago",80546,"PR","Protection régionale","Protection","RV42","Alsace","Ancienne région","Arrêté interministériel du 28 juin 1993 relatif à la liste des espèces végétales protégées en région Alsace complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320251A"
"Agrostemma githago",80546,"PR","Protection régionale","Protection","RV74","Limousin","Ancienne région","Arrêté interministériel du 1er septembre 1989 relatif à la liste des espèces végétales protégées en région Limousin complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000690918/"
"Agrostis castellana",80593,"PR","Protection régionale","Protection","RV72","Aquitaine","Ancienne région","Arrêté interministériel du 8 mars 2002 relatif à la liste des espèces végétales protégées en région Aquitaine complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ATEN0210069A"
"Agrostis curtisii",80605,"PR","Protection régionale","Protection","RV25","Basse-Normandie","Ancienne région","Arrêté interministériel du 27 avril 1995 relatif à la liste des espèces végétales protégées en région Basse-Normandie complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9540070A"
"Agrostis schraderiana",80741,"PR","Protection régionale","Protection","RV43","Franche-Comté","Ancienne région","Arrêté interministériel du 22 juin 1992 relatif à la liste des espèces végétales protégées en région Franche-Comté complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9250168A"
"Aira elegantissima",80871,"PR","Protection régionale","Protection","RV54","Poitou-Charentes","Ancienne région","Arrêté interministériel du 19 avril 1988 relatif à la liste des espèces végétales protégées en région Poitou-Charentes complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000663820/"
"Aira provincialis",80912,"PR","Protection régionale","Protection","RV93","Provence-Alpes-Côte-d'Azur","Région","Arrêté interministériel du 9 mai 1994 relatif à la liste des espèces végétales protégées en région Provence-Alpes-Côte-d'Azur","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9430087A"
"Aira provincialis",80912,"PR","Protection régionale","Protection","RV94","Corse","Région","Arrêté du 24 juin 1986 relatif à la liste des espèces végétales protégées en Corse complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006074836/2021-02-08"
"Airopsis tenella",971406,"PR","Protection régionale","Protection","RV82","Rhône-Alpes","Ancienne région","Arrêté interministériel du 4 décembre 1990 relatif à la liste des espèces végétales protégées en région Rhône-Alpes complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059516/"
"Airopsis tenella",971406,"PD","Protection départementale","Protection","DV84","Vaucluse","Département","Arrêté interministériel du 9 mai 1994 relatif à la liste des espèces végétales protégées en région Provence-Alpes-Côte-d'Azur","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9430087A"
"Ajuga chamaepitys",80978,"PR","Protection régionale","Protection","RV72","Aquitaine","Ancienne région","Arrêté interministériel du 8 mars 2002 relatif à la liste des espèces végétales protégées en région Aquitaine complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ATEN0210069A"
"Ajuga pyramidalis",80988,"PR","Protection régionale","Protection","RV24","Centre","Région","Arrêté interministériel du 12 mai 1993 relatif à la liste des espèces végétales protégées en région Centre complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320237A"
"Ajuga pyramidalis",80988,"PR","Protection régionale","Protection","RV54","Poitou-Charentes","Ancienne région","Arrêté interministériel du 19 avril 1988 relatif à la liste des espèces végétales protégées en région Poitou-Charentes complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000663820/"
"Alcea biennis",81019,"PR","Protection régionale","Protection","RV93","Provence-Alpes-Côte-d'Azur","Région","Arrêté interministériel du 9 mai 1994 relatif à la liste des espèces végétales protégées en région Provence-Alpes-Côte-d'Azur","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9430087A"
"Alchemilla amphisericea",81035,"PR","Protection régionale","Protection","RV83","Auvergne","Ancienne région","Arrêté interministériel du 30 mars 1990 relatif à la liste des espèces végétales protégées en région Auvergne complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=PRME9061196A"
"Alchemilla flabellata",81076,"PR","Protection régionale","Protection","RV42","Alsace","Ancienne région","Arrêté interministériel du 28 juin 1993 relatif à la liste des espèces végétales protégées en région Alsace complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320251A"
"Alchemilla glaucescens",81091,"PR","Protection régionale","Protection","RV22","Picardie","Ancienne région","Arrêté interministériel du 17 août 1989 relatif à la liste des espèces végétales protégées en région Picardie complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000872926/"
"Alchemilla hoppeana",81098,"PR","Protection régionale","Protection","RV42","Alsace","Ancienne région","Arrêté interministériel du 28 juin 1993 relatif à la liste des espèces végétales protégées en région Alsace complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320251A"
"Alchemilla xanthochlora",81195,"PR","Protection régionale","Protection","RV25","Basse-Normandie","Ancienne région","Arrêté interministériel du 27 avril 1995 relatif à la liste des espèces végétales protégées en région Basse-Normandie complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9540070A"
"Alisma gramineum",81260,"PN","Protection nationale","Protection","NV2","France métropolitaine","Territoire","Arrêté interministériel du 20 janvier 1982 relatif à la liste des espèces végétales protégées sur l'ensemble du territoire, modifié par les arrêtés du 15 septembre 1982 (JORF du 14 décembre 1982, p. 11147), du 31 août 1995 (JORF du 17 octobre 1995, pp. 15099-15101), du 14 décembre 2006 (JORF du 24 février 2007, p. 62) et du 23 mai 2013 (JORF du 7 juin 2013, texte 24)","http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000865328&fastPos=1&fastReqId=1607863946&categorieLien=cid&oldAction=rechTexte"
"Alisma lanceolatum",81263,"PR","Protection régionale","Protection","RV31","Nord-Pas-de-Calais","Ancienne région","Arrêté interministériel du 1er avril 1991 relatif à la liste des espèces végétales protégées en région Nord-Pas-de-Calais complétant la liste nationale","http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000871938&fastPos=1&fastReqId=1531059809&categorieLien=cid&oldAction=rechTexte"
"Alkanna lutea",161879,"PR","Protection régionale","Protection","RV93","Provence-Alpes-Côte-d'Azur","Région","Arrêté interministériel du 9 mai 1994 relatif à la liste des espèces végétales protégées en région Provence-Alpes-Côte-d'Azur","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9430087A"
"Allium angulosum",81316,"PR","Protection régionale","Protection","RV21","Champagne-Ardenne","Ancienne région","Arrêté interministériel du 8 février 1988 relatif à la liste des espèces végétales protégées en région Champagne-Ardenne complétant la liste nationale","https://www.legifrance.gouv.fr/jorf/id/JORFTEXT000000847021"
"Allium angulosum",81316,"PR","Protection régionale","Protection","RV82","Rhône-Alpes","Ancienne région","Arrêté interministériel du 4 décembre 1990 relatif à la liste des espèces végétales protégées en région Rhône-Alpes complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059516/"
"Allium angulosum",81316,"PR","Protection régionale","Protection","RV42","Alsace","Ancienne région","Arrêté interministériel du 28 juin 1993 relatif à la liste des espèces végétales protégées en région Alsace complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320251A"
"Allium angulosum",81316,"PR","Protection régionale","Protection","RV11","Ile-de-France","Région","Arrêté interministériel du 11 mars 1991 relatif à la liste des espèces végétales protégées en région Île-de-France complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059591/"
"Allium carinatum",81336,"PR","Protection régionale","Protection","RV42","Alsace","Ancienne région","Arrêté interministériel du 28 juin 1993 relatif à la liste des espèces végétales protégées en région Alsace complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320251A"
"Allium chamaemoly",81341,"PN","Protection nationale","Protection","NV1","France métropolitaine","Territoire","Arrêté interministériel du 20 janvier 1982 relatif à la liste des espèces végétales protégées sur l'ensemble du territoire, modifié par les arrêtés du 15 septembre 1982 (JORF du 14 décembre 1982, p. 11147), du 31 août 1995 (JORF du 17 octobre 1995, pp. 15099-15101), du 14 décembre 2006 (JORF du 24 février 2007, p. 62) et du 23 mai 2013 (JORF du 7 juin 2013, texte 24)","http://www.legifrance.gouv.fr/affichTexte.do?cidTexte=JORFTEXT000000865328&fastPos=1&fastReqId=1607863946&categorieLien=cid&oldAction=rechTexte"
"Allium coloratum",81347,"PR","Protection régionale","Protection","RV82","Rhône-Alpes","Ancienne région","Arrêté interministériel du 4 décembre 1990 relatif à la liste des espèces végétales protégées en région Rhône-Alpes complétant la liste nationale","https://www.legifrance.gouv.fr/loda/id/LEGITEXT000006059516/"
"Allium commutatum",81350,"PR","Protection régionale","Protection","RV91","Languedoc-Roussillon","Ancienne région","Arrêté interministériel du 29 octobre 1997 relatif à la liste des espèces végétales protégées en région Languedoc-Roussillon","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ATEN9760338A"
"Allium ericetorum",81369,"PR","Protection régionale","Protection","RV52","Pays-de-la-Loire","Région","Arrêté interministériel du 25 janvier 1993 relatif à la liste des espèces végétales protégées en région Pays-de-la-Loire complétant la liste nationale","http://www.legifrance.gouv.fr/WAspad/UnTexteDeJorf?numjo=ENVN9320049A"
